,WeightClass,RedStance,BlueStance,Age_diff,Height_diff,Reach_diff,Weight_diff,Red_wins_loss_diff,Blue_wins_loss_diff,Red_Blue_Wins_diff,Red_Blue_Loss_diff,Red_Blue_wins_loss_diff,Red_Blue_curr_streak_diff,Red_Blue_SignStrikAvg_diff,Red_Blue_SuccTDAvg_diff,Red_Blue_AvgSubAtt_diff
1387,1,0.0,1.0,5,0.0,7.6200000000000045,10,2,0,5,3,2,-1.0,-0.006599999999999717,-0.8211999999999999,0.3
1388,7,1.0,1.0,-1,2.539999999999992,10.159999999999997,60,7,3,6,2,4,2.0,-1.255,3.0157000000000003,0.0
1389,0,1.0,1.0,8,2.539999999999992,-2.539999999999992,0,0,2,2,4,-2,-4.0,1.6129000000000002,0.6515000000000001,-0.3
1390,4,1.0,0.0,9,0.0,7.6200000000000045,-15,4,1,9,6,3,0.0,-0.49999999999999956,0.7442000000000001,1.0
1391,0,1.0,1.0,0,5.079999999999984,-5.079999999999984,0,3,4,-3,-2,-1,1.0,-0.13139999999999996,0.42269999999999996,0.4
1392,4,1.0,1.0,-2,10.159999999999997,10.159999999999997,0,11,0,12,1,11,-2.0,-0.3383999999999998,0.26550000000000007,-0.09999999999999998
1393,3,1.0,1.0,-1,-2.539999999999992,10.159999999999997,0,0,2,3,5,-2,-4.0,-1.8460000000000005,1.4147,0.0
1394,1,1.0,1.0,14,2.539999999999992,-2.5400000000000205,0,4,4,6,6,0,-5.0,-2.5948,2.295,0.5
1395,1,1.0,1.0,-2,5.079999999999984,-7.6200000000000045,0,4,2,2,0,2,2.0,0.8479999999999999,-0.182,0.1
1396,5,0.0,1.0,-2,-10.159999999999997,-7.6200000000000045,0,1,0,1,0,1,1.0,2.3663,2.9808,3.8
1397,0,1.0,1.0,1,-7.6200000000000045,-2.539999999999992,0,0,3,1,4,-3,-4.0,-0.9136,-0.37799999999999995,0.1
1398,0,1.0,1.0,0,2.539999999999992,-5.0800000000000125,0,4,3,2,1,1,-1.0,0.3860000000000001,0.447,0.6000000000000001
1399,2,1.0,1.0,5,2.539999999999992,7.619999999999976,0,1,-1,2,0,2,0.0,1.1253,0.028800000000000006,0.2
1400,7,1.0,1.0,5,5.079999999999984,5.079999999999984,-6,5,4,4,3,1,-3.0,-2.4828000000000006,-2.9865,-1.4000000000000001
1401,2,0.0,1.0,-4,-10.159999999999997,-12.699999999999989,-10,8,4,-3,-7,4,9.0,-0.9999,0.18889999999999998,0.0
1402,3,1.0,0.0,-9,5.0800000000000125,5.079999999999984,0,1,-1,0,-2,2,0.0,0.6837000000000002,0.1275,1.7000000000000002
1403,4,1.0,0.0,2,2.539999999999992,-2.539999999999992,0,3,0,6,3,3,-1.0,0.21630000000000016,0.8398,1.0
1404,0,1.0,1.0,3,-5.079999999999984,-17.78,-10,1,3,0,2,-2,-1.0,0.23609999999999998,0.5366,-0.09999999999999998
1405,3,1.0,1.0,8,15.23999999999998,20.32000000000002,10,-1,3,-2,2,-4,-2.0,-0.6968000000000005,-0.9602000000000002,-1.3
1406,2,1.0,0.0,2,-7.6200000000000045,0.0,0,-1,1,-5,-3,-2,1.0,0.35529999999999995,-0.5659999999999998,-0.7000000000000001
1407,7,1.0,0.0,11,0.0,-20.32000000000002,-22,1,1,3,3,0,-4.0,-1.5180000000000002,0.2323,0.1
1408,6,1.0,1.0,-4,0.0,2.5400000000000205,20,2,3,1,2,-1,-5.0,1.282,0.5342,-0.20000000000000018
1409,1,1.0,1.0,-5,5.0800000000000125,10.159999999999997,10,4,2,2,0,2,2.0,-0.5757000000000003,0.4860000000000001,0.39999999999999997
1410,0,1.0,1.0,-7,0.0,-12.700000000000017,0,2,-1,2,-1,3,3.0,-0.10339999999999994,0.9396000000000001,0.4
1411,0,1.0,0.0,-9,0.0,7.6200000000000045,0,0,0,-1,-1,0,-1.0,-0.8704999999999999,-0.1311,0.0
1412,6,1.0,1.0,9,-2.539999999999992,2.539999999999992,0,6,6,7,7,0,-6.0,-0.14360000000000017,-0.02579999999999999,0.1
1413,1,1.0,1.0,9,-5.0800000000000125,0.0,0,0,6,-2,4,-6,-5.0,-0.5827,0.09269999999999995,0.09999999999999998
1414,2,1.0,0.0,-5,-2.5400000000000205,-5.079999999999984,0,4,4,-9,-9,0,-6.0,0.7105000000000001,-0.31120000000000003,-0.29999999999999993
1415,6,0.0,0.0,1,0.0,5.079999999999984,0,0,1,0,1,-1,3.0,0.18690000000000007,-0.288,-0.4
1416,3,0.0,1.0,6,-5.0800000000000125,-7.619999999999976,0,3,1,8,6,2,-4.0,-0.5090000000000001,-1.1280999999999999,-0.9
1417,5,1.0,1.0,2,10.159999999999997,12.699999999999989,20,1,3,-2,0,-2,-2.0,1.2761,-0.08110000000000003,0.3
1418,4,1.0,1.0,4,7.619999999999976,20.319999999999993,0,2,1,2,1,1,0.0,-0.020999999999999908,0.04239999999999999,-0.5
1419,0,0.0,1.0,3,0.0,10.159999999999997,10,3,3,-1,-1,0,1.0,0.4263999999999999,-0.8897999999999998,-1.1
1420,1,0.0,1.0,5,-5.079999999999984,2.5400000000000205,0,0,1,0,1,-1,-2.0,-2.0845000000000002,-0.5870000000000001,0.0
1421,2,1.0,1.0,6,2.539999999999992,-10.159999999999997,-10,0,0,1,1,0,0.0,-0.3920000000000001,0.40559999999999996,0.0
1422,0,1.0,0.0,0,10.159999999999997,12.700000000000017,0,0,0,1,1,0,0.0,1.0074999999999998,-0.5735000000000001,-0.09999999999999998
1423,5,1.0,1.0,7,-10.159999999999997,10.159999999999997,0,0,-2,2,0,2,1.0,0.5066999999999998,-0.19199999999999995,-0.9
1424,1,0.0,0.0,-13,2.5400000000000205,0.0,0,-1,-3,-2,-4,2,2.0,-0.3368,-1.2485000000000002,-0.4
1425,6,1.0,0.0,-5,5.079999999999984,15.240000000000009,-20,2,1,2,1,1,0.0,0.2532000000000001,0.34019999999999995,0.0
1426,4,1.0,1.0,-3,0.0,-5.0800000000000125,0,8,8,-6,-6,0,1.0,-0.4290999999999998,0.8534,-0.09999999999999998
1427,2,0.0,1.0,5,-7.6200000000000045,-5.079999999999984,15,8,4,11,7,4,-1.0,-0.4667999999999999,-0.16799999999999993,0.0
1428,2,1.0,0.0,9,2.539999999999992,12.699999999999989,0,6,5,11,10,1,-6.0,0.4744000000000004,-1.1895,-1.5
1429,4,1.0,1.0,-5,10.159999999999997,12.700000000000017,15,5,2,-2,-5,3,1.0,0.5575999999999999,-0.5738000000000001,0.0
1430,7,1.0,1.0,-6,-5.0800000000000125,-5.079999999999984,-5,1,2,-2,-1,-1,1.0,-0.6751000000000003,2.9435000000000002,0.7
1431,3,0.0,1.0,-1,7.6200000000000045,7.6200000000000045,0,3,0,3,0,3,1.0,0.6685999999999996,-0.35090000000000005,1.0
1432,0,1.0,1.0,2,2.539999999999992,5.079999999999984,0,5,5,0,0,0,4.0,0.07860000000000023,-0.6334,0.2
1433,6,1.0,0.0,-2,-12.700000000000017,-12.699999999999989,0,1,3,-3,-1,-2,3.0,-0.8407,0.015600000000000003,-0.2
1434,0,1.0,0.0,6,2.5400000000000205,-2.539999999999992,0,2,0,3,1,2,1.0,-0.9335999999999998,-0.19500000000000006,-0.20000000000000007
1435,2,1.0,1.0,9,-5.0800000000000125,-7.6200000000000045,0,3,1,7,5,2,1.0,-1.4527,-1.3012000000000001,0.29999999999999993
1436,0,0.0,0.0,5,0.0,-10.160000000000025,0,-4,2,4,10,-6,-3.0,0.04259999999999997,0.046499999999999764,-1.1
1437,3,1.0,0.0,1,5.079999999999984,10.159999999999997,0,2,-1,3,0,3,1.0,0.25,-0.7424999999999999,0.3
1438,6,1.0,0.0,6,7.6200000000000045,5.079999999999984,20,3,2,1,0,1,3.0,0.04499999999999993,-0.37440000000000007,0.0
1439,2,0.0,1.0,-5,0.0,-2.539999999999992,0,9,5,-4,-8,4,7.0,-1.8444000000000003,1.211,0.8
1440,5,1.0,1.0,9,7.6200000000000045,12.700000000000017,35,1,-1,4,2,2,-3.0,0.3212999999999999,1.3085000000000002,0.8999999999999999
1441,0,1.0,1.0,-1,0.0,17.78,0,-1,-2,1,0,1,-1.0,0.27880000000000016,-0.0495,0.1
1442,3,1.0,1.0,-3,-20.319999999999993,-12.700000000000017,0,3,3,0,0,0,0.0,-0.4636,1.2025,-1.2
1443,5,1.0,1.0,1,0.0,-10.159999999999997,0,1,1,-1,-1,0,-1.0,-0.13240000000000007,-1.0508,-0.4
1444,3,1.0,1.0,-3,-15.240000000000009,-7.6200000000000045,0,0,1,-1,0,-1,0.0,-0.5540000000000003,1.2957999999999998,-0.2
1445,2,0.0,0.0,-5,-12.700000000000017,2.5400000000000205,0,1,0,1,0,1,1.0,0.06630000000000003,-0.34390000000000004,0.0
1446,3,1.0,1.0,3,-7.619999999999976,-5.0800000000000125,0,0,1,-1,0,-1,-1.0,0.9690000000000001,1.0556999999999999,0.8
1447,2,1.0,0.0,5,-5.0800000000000125,-7.6200000000000045,0,5,2,3,0,3,0.0,-1.0171000000000001,-0.024699999999999986,0.19999999999999998
1448,4,1.0,1.0,-5,-2.539999999999992,0.0,0,-1,-1,1,1,0,0.0,-0.4493999999999999,0.5635,1.6
1449,0,1.0,1.0,3,0.0,7.6200000000000045,0,1,1,0,0,0,0.0,0.7028999999999994,1.1541000000000001,-0.2
1450,6,1.0,0.0,-1,5.0800000000000125,7.6200000000000045,0,2,3,1,2,-1,-2.0,-1.8260999999999998,0.45,0.9
1451,2,0.0,1.0,-5,2.539999999999992,-10.159999999999997,0,0,-1,-1,-2,1,-3.0,0.4289000000000003,0.026000000000000023,1.7999999999999998
1452,7,1.0,1.0,2,-7.6200000000000045,-10.159999999999997,22,1,-1,2,0,2,3.0,0.1661999999999999,0.35100000000000003,0.5
1453,3,0.0,1.0,9,-2.539999999999992,2.539999999999992,0,7,1,21,15,6,0.0,0.23940000000000006,0.6732,1.7
1454,5,0.0,1.0,-9,0.0,7.6200000000000045,-15,1,1,-2,-2,0,0.0,-0.24380000000000002,0.4091999999999999,-0.2
1455,2,0.0,1.0,6,-7.6200000000000045,-7.6200000000000045,10,1,-1,6,4,2,0.0,-0.2626000000000004,-0.0039000000000000146,0.4
1456,1,1.0,1.0,1,-2.539999999999992,-10.159999999999997,0,2,0,3,1,2,1.0,0.8902999999999999,-0.34439999999999993,-0.3
1457,2,1.0,0.0,3,7.6200000000000045,5.079999999999984,0,4,-1,7,2,5,2.0,0.17399999999999993,0.5916,2.3
1458,0,1.0,1.0,-1,5.0800000000000125,2.539999999999992,0,-1,-1,0,0,0,3.0,0.15510000000000002,0.29040000000000005,-0.5
1459,1,1.0,1.0,5,-2.5400000000000205,-15.240000000000009,0,1,-1,1,-1,2,2.0,-0.9453,-1.9598999999999998,0.6
1460,2,1.0,1.0,5,12.699999999999989,0.0,0,2,1,2,1,1,1.0,1.1573000000000004,2.0422000000000002,-0.30000000000000004
1461,1,1.0,1.0,0,5.079999999999984,5.079999999999984,0,0,-1,2,1,1,0.0,1.0246000000000002,-0.48160000000000003,1.0
1462,5,1.0,1.0,1,10.159999999999997,17.78,0,9,11,-4,-2,-2,-2.0,-0.04940000000000011,-0.29800000000000004,0.1
1463,7,1.0,0.0,9,2.539999999999992,10.159999999999997,-4,11,4,10,3,7,-3.0,-0.4942000000000002,0.1482,0.0
1464,5,1.0,0.0,-1,-5.079999999999984,0.0,0,2,11,-10,-1,-9,-4.0,0.5953000000000004,-0.843,-0.6
1465,3,1.0,1.0,-3,-5.0800000000000125,0.0,-10,2,3,-2,-1,-1,0.0,-0.32709999999999995,-0.5218999999999999,-0.5
1466,3,1.0,0.0,9,0.0,-2.539999999999992,0,4,2,8,6,2,2.0,0.7019000000000002,0.4237,0.3
1467,7,1.0,1.0,14,-2.539999999999992,-7.619999999999976,-25,5,0,21,16,5,3.0,-0.46340000000000003,0.03950000000000001,0.2
1468,0,1.0,1.0,15,2.5400000000000205,0.0,0,-5,3,1,9,-8,-5.0,-3.0978000000000003,-0.18249999999999994,-0.6
1469,1,1.0,1.0,-7,0.0,2.539999999999992,-10,3,-1,4,0,4,0.0,0.6551999999999998,0.8786,0.5
1470,6,1.0,0.0,4,7.6200000000000045,7.6200000000000045,0,0,-3,1,-2,3,2.0,3.8319,0.7124999999999999,0.3
1471,1,1.0,1.0,-4,5.0800000000000125,5.0800000000000125,0,0,2,-1,1,-2,-1.0,0.5215999999999998,-4.895099999999999,0.3
1472,5,1.0,1.0,4,10.159999999999997,7.6200000000000045,0,1,0,0,-1,1,0.0,-0.18819999999999992,-1.5278999999999998,-0.10000000000000003
1473,1,1.0,1.0,4,2.5400000000000205,2.539999999999992,0,1,0,4,3,1,0.0,0.05090000000000017,-0.8943,0.2
1474,4,1.0,1.0,2,-5.0800000000000125,-5.079999999999984,0,1,0,1,0,1,1.0,-0.6797000000000002,1.3552,0.8
1475,7,1.0,1.0,-4,-12.699999999999989,-12.700000000000017,0,4,-1,4,-1,5,3.0,-0.22799999999999976,0.6784000000000001,0.4
1476,5,1.0,1.0,3,0.0,2.5400000000000205,0,5,8,-2,1,-3,-4.0,-0.2846000000000002,-0.04020000000000007,0.2
1477,5,0.0,0.0,5,-2.539999999999992,-10.159999999999997,-15,2,2,1,1,0,-3.0,1.7231999999999998,-1.0432000000000001,-0.2
1478,4,1.0,1.0,-7,2.539999999999992,2.5400000000000205,0,2,2,0,0,0,0.0,0.9549999999999998,-0.13919999999999993,1.0
1479,6,0.0,1.0,9,0.0,0.0,0,-1,4,4,9,-5,-5.0,-0.6662000000000001,-0.8094,-1.2999999999999998
1480,5,1.0,1.0,0,-2.539999999999992,-5.0800000000000125,15,0,1,-1,0,-1,-1.0,-0.6939999999999995,1.8447999999999998,0.6
1481,2,0.0,1.0,1,7.619999999999976,10.159999999999997,0,0,-1,2,1,1,-1.0,1.0623999999999998,0.44199999999999995,0.10000000000000009
1482,1,1.0,1.0,-3,2.5400000000000205,-12.700000000000017,0,3,1,2,0,2,1.0,-0.7934000000000001,-0.42249999999999993,-0.1
1483,2,1.0,1.0,0,-7.6200000000000045,5.079999999999984,0,3,2,2,1,1,-2.0,0.8011000000000001,-0.2376,-0.5
1484,5,1.0,1.0,2,5.0800000000000125,15.23999999999998,-15,1,-1,-1,-3,2,-1.0,-0.38149999999999995,-0.0525,0.1
1485,1,1.0,1.0,9,-2.5400000000000205,5.0800000000000125,10,2,-3,9,4,5,2.0,1.2975999999999999,0.16689999999999994,-1.0
1486,6,1.0,1.0,-6,-7.6200000000000045,5.079999999999984,0,1,1,-1,-1,0,2.0,0.4368000000000001,2.941099999999999,1.8
1487,4,1.0,1.0,4,-12.699999999999989,-25.399999999999977,0,0,1,0,1,-1,0.0,-0.8425,3.0599999999999996,0.6000000000000001
1488,0,1.0,1.0,2,2.5400000000000205,5.0800000000000125,0,-1,0,1,2,-1,1.0,-1.17,-1.7122000000000002,1.0
1489,7,1.0,1.0,4,0.0,5.079999999999984,5,9,7,4,2,2,-2.0,-2.0419,0.3431,-0.2
1490,0,1.0,1.0,-6,5.0800000000000125,5.0800000000000125,0,5,7,-2,0,-2,5.0,-0.06550000000000011,0.17369999999999997,-1.3
1491,4,1.0,1.0,1,2.539999999999992,-2.5400000000000205,0,2,0,4,2,2,3.0,1.5708000000000002,0.8690000000000001,0.6
1492,1,1.0,1.0,3,-5.0800000000000125,-15.240000000000009,0,2,2,2,2,0,-3.0,0.39949999999999997,0.7478,-1.2
1493,4,1.0,1.0,-7,0.0,12.699999999999989,0,1,2,-4,-3,-1,2.0,0.9074999999999995,0.04849999999999988,-0.3
1494,1,1.0,1.0,0,0.0,-2.539999999999992,0,4,0,5,1,4,-1.0,-1.9380000000000002,0.666,-0.29999999999999993
1495,4,1.0,1.0,0,5.0800000000000125,5.079999999999984,15,1,0,1,0,1,1.0,-0.9898000000000002,0.072,0.4
1496,1,1.0,1.0,0,2.539999999999992,-7.6200000000000045,0,1,1,2,2,0,-2.0,0.6774,1.9115,-1.3
1497,3,1.0,1.0,1,0.0,-2.539999999999992,0,0,1,2,3,-1,-3.0,0.3011999999999999,0.1359999999999999,0.5
1498,0,1.0,1.0,4,2.5400000000000205,15.23999999999998,0,-1,-2,0,-1,1,1.0,-0.19500000000000006,-0.0754,-0.8
1499,0,1.0,1.0,-10,-12.700000000000017,-12.699999999999989,-10,0,1,0,1,-1,-2.0,0.18070000000000008,-0.5654000000000001,0.8
